Job_ID,Machine_ID,Job_Status,Energy_Consumption,pred_abnormal_prob,orig_Scheduled_start,orig_Scheduled_end,priority_score,optimized_start,optimized_end,Processing_Time
J749,M02,Delayed,12.09,0.9866666666666667,2023-03-23 12:40:00,2023-03-23 13:49:00,,2023-03-25 22:46:00,2023-03-25 23:55:00,69.0
J754,M02,Completed,8.53,0.006666666666666667,2023-03-23 13:30:00,2023-03-23 15:27:00,,2023-03-25 23:55:00,2023-03-26 01:52:00,117.0
J760,M02,Completed,6.33,0.0,2023-03-23 14:30:00,2023-03-23 14:56:00,,2023-03-26 01:52:00,2023-03-26 02:18:00,26.0
J777,M02,Delayed,12.18,1.0,2023-03-23 17:20:00,2023-03-23 18:04:00,,2023-03-26 02:18:00,2023-03-26 03:02:00,44.0
J782,M02,Completed,7.26,0.0,2023-03-23 18:10:00,2023-03-23 18:52:00,,2023-03-26 03:02:00,2023-03-26 03:44:00,42.0
J784,M02,Completed,7.16,0.013333333333333334,2023-03-23 18:30:00,2023-03-23 20:28:00,,2023-03-26 03:44:00,2023-03-26 05:42:00,118.0
J787,M02,Completed,11.17,0.0,2023-03-23 19:00:00,2023-03-23 20:32:00,,2023-03-26 05:42:00,2023-03-26 07:14:00,92.0
J789,M02,Failed,13.34,0.9733333333333334,2023-03-23 19:20:00,2023-03-23 19:45:00,,2023-03-26 07:14:00,2023-03-26 07:39:00,25.0
J797,M02,Delayed,2.67,1.0,2023-03-23 20:40:00,2023-03-23 22:19:00,,2023-03-26 07:39:00,2023-03-26 09:18:00,99.0
J803,M02,Failed,9.3,0.9866666666666667,2023-03-23 21:40:00,2023-03-23 23:24:00,,2023-03-26 09:18:00,2023-03-26 11:02:00,104.0
J806,M02,Completed,2.38,0.006666666666666667,2023-03-23 22:10:00,2023-03-24 00:00:00,,2023-03-26 11:02:00,2023-03-26 12:52:00,110.0
J814,M02,Completed,14.05,0.0,2023-03-23 23:30:00,2023-03-24 01:14:00,,2023-03-26 12:52:00,2023-03-26 14:36:00,104.0
J817,M02,Completed,3.12,0.0,2023-03-24 00:00:00,2023-03-24 01:06:00,,2023-03-26 14:36:00,2023-03-26 15:42:00,66.0
J825,M02,Failed,14.0,0.9933333333333333,2023-03-24 01:20:00,2023-03-24 01:53:00,,2023-03-26 15:42:00,2023-03-26 16:15:00,33.0
J833,M02,Completed,6.12,0.0,2023-03-24 02:40:00,2023-03-24 04:09:00,,2023-03-26 16:15:00,2023-03-26 17:44:00,89.0
J838,M02,Completed,4.48,0.006666666666666667,2023-03-24 03:30:00,2023-03-24 05:12:00,,2023-03-26 17:44:00,2023-03-26 19:26:00,102.0
J840,M02,Completed,14.0,0.013333333333333334,2023-03-24 03:50:00,2023-03-24 05:48:00,,2023-03-26 19:26:00,2023-03-26 21:24:00,118.0
J848,M02,Completed,6.85,0.006666666666666667,2023-03-24 05:10:00,2023-03-24 06:36:00,,2023-03-26 21:24:00,2023-03-26 22:50:00,86.0
J851,M02,Failed,13.94,0.9,2023-03-24 05:40:00,2023-03-24 06:10:00,,2023-03-26 22:50:00,2023-03-26 23:20:00,30.0
J852,M02,Delayed,14.78,0.9933333333333333,2023-03-24 05:50:00,2023-03-24 06:58:00,,2023-03-26 23:20:00,2023-03-27 00:28:00,68.0
J864,M02,Completed,10.56,0.0,2023-03-24 07:50:00,2023-03-24 09:09:00,,2023-03-27 00:28:00,2023-03-27 01:47:00,79.0
J867,M02,Delayed,3.42,0.9866666666666667,2023-03-24 08:20:00,2023-03-24 09:41:00,,2023-03-27 01:47:00,2023-03-27 03:08:00,81.0
J873,M02,Completed,8.73,0.0,2023-03-24 09:20:00,2023-03-24 11:09:00,,2023-03-27 03:08:00,2023-03-27 04:57:00,109.0
J876,M02,Delayed,2.6,1.0,2023-03-24 09:50:00,2023-03-24 10:45:00,,2023-03-27 04:57:00,2023-03-27 05:52:00,55.0
J880,M02,Failed,2.12,0.9733333333333334,2023-03-24 10:30:00,2023-03-24 11:34:00,,2023-03-27 05:52:00,2023-03-27 06:56:00,64.0
J883,M02,Completed,3.75,0.0,2023-03-24 11:00:00,2023-03-24 11:43:00,,2023-03-27 06:56:00,2023-03-27 07:39:00,43.0
J884,M02,Completed,13.96,0.0,2023-03-24 11:10:00,2023-03-24 11:42:00,,2023-03-27 07:39:00,2023-03-27 08:11:00,32.0
J888,M02,Delayed,4.26,0.98,2023-03-24 11:50:00,2023-03-24 13:12:00,,2023-03-27 08:11:00,2023-03-27 09:33:00,82.0
J891,M02,Completed,3.16,0.0,2023-03-24 12:20:00,2023-03-24 14:04:00,,2023-03-27 09:33:00,2023-03-27 11:17:00,104.0
J892,M02,Completed,14.03,0.006666666666666667,2023-03-24 12:30:00,2023-03-24 13:13:00,,2023-03-27 11:17:00,2023-03-27 12:00:00,43.0
J907,M02,Delayed,14.41,0.9933333333333333,2023-03-24 15:00:00,2023-03-24 16:30:00,,2023-03-27 12:00:00,2023-03-27 13:30:00,90.0
J908,M02,Completed,14.25,0.006666666666666667,2023-03-24 15:10:00,2023-03-24 16:56:00,,2023-03-27 13:30:00,2023-03-27 15:16:00,106.0
J910,M02,Completed,12.13,0.0,2023-03-24 15:30:00,2023-03-24 16:08:00,,2023-03-27 15:16:00,2023-03-27 15:54:00,38.0
J915,M02,Delayed,12.24,0.9933333333333333,2023-03-24 16:20:00,2023-03-24 17:43:00,,2023-03-27 15:54:00,2023-03-27 17:17:00,83.0
J922,M02,Completed,4.17,0.0,2023-03-24 17:30:00,2023-03-24 18:16:00,,2023-03-27 17:17:00,2023-03-27 18:03:00,46.0
J923,M02,Completed,14.43,0.0,2023-03-24 17:40:00,2023-03-24 19:11:00,,2023-03-27 18:03:00,2023-03-27 19:34:00,91.0
J925,M02,Completed,5.58,0.0,2023-03-24 18:00:00,2023-03-24 18:30:00,,2023-03-27 19:34:00,2023-03-27 20:04:00,30.0
J928,M02,Completed,7.59,0.0,2023-03-24 18:30:00,2023-03-24 20:10:00,,2023-03-27 20:04:00,2023-03-27 21:44:00,100.0
J933,M02,Completed,4.23,0.013333333333333334,2023-03-24 19:20:00,2023-03-24 20:09:00,,2023-03-27 21:44:00,2023-03-27 22:33:00,49.0
J935,M02,Completed,5.14,0.0,2023-03-24 19:40:00,2023-03-24 21:01:00,,2023-03-27 22:33:00,2023-03-27 23:54:00,81.0
J937,M02,Completed,14.71,0.006666666666666667,2023-03-24 20:00:00,2023-03-24 21:43:00,,2023-03-27 23:54:00,2023-03-28 01:37:00,103.0
J938,M02,Completed,9.72,0.006666666666666667,2023-03-24 20:10:00,2023-03-24 20:57:00,,2023-03-28 01:37:00,2023-03-28 02:24:00,47.0
J939,M02,Delayed,7.97,1.0,2023-03-24 20:20:00,2023-03-24 21:10:00,,2023-03-28 02:24:00,2023-03-28 03:14:00,50.0
J941,M02,Completed,14.3,0.0,2023-03-24 20:40:00,2023-03-24 22:25:00,,2023-03-28 03:14:00,2023-03-28 04:59:00,105.0
J944,M02,Delayed,6.5,1.0,2023-03-24 21:10:00,2023-03-24 21:53:00,,2023-03-28 04:59:00,2023-03-28 05:42:00,43.0
J947,M02,Completed,8.42,0.0,2023-03-24 21:40:00,2023-03-24 23:08:00,,2023-03-28 05:42:00,2023-03-28 07:10:00,88.0
J948,M02,Completed,7.13,0.006666666666666667,2023-03-24 21:50:00,2023-03-24 23:30:00,,2023-03-28 07:10:00,2023-03-28 08:50:00,100.0
J952,M02,Completed,10.01,0.0,2023-03-24 22:30:00,2023-03-24 22:54:00,,2023-03-28 08:50:00,2023-03-28 09:14:00,24.0
J957,M02,Delayed,8.91,0.9933333333333333,2023-03-24 23:20:00,2023-03-25 00:50:00,,2023-03-28 09:14:00,2023-03-28 10:44:00,90.0
J965,M02,Completed,12.77,0.0,2023-03-25 00:40:00,2023-03-25 01:23:00,,2023-03-28 10:44:00,2023-03-28 11:27:00,43.0
J966,M02,Completed,10.41,0.006666666666666667,2023-03-25 00:50:00,2023-03-25 02:44:00,,2023-03-28 11:27:00,2023-03-28 13:21:00,114.0
J969,M02,Delayed,8.68,0.9933333333333333,2023-03-25 01:20:00,2023-03-25 01:52:00,,2023-03-28 13:21:00,2023-03-28 13:53:00,32.0
J971,M02,Completed,4.69,0.0,2023-03-25 01:40:00,2023-03-25 03:39:00,,2023-03-28 13:53:00,2023-03-28 15:52:00,119.0
J973,M02,Completed,11.68,0.0,2023-03-25 02:00:00,2023-03-25 03:01:00,,2023-03-28 15:52:00,2023-03-28 16:53:00,61.0
J978,M02,Delayed,10.05,0.9866666666666667,2023-03-25 02:50:00,2023-03-25 04:28:00,,2023-03-28 16:53:00,2023-03-28 18:31:00,98.0
J979,M02,Delayed,9.77,0.9933333333333333,2023-03-25 03:00:00,2023-03-25 04:40:00,,2023-03-28 18:31:00,2023-03-28 20:11:00,100.0
J981,M02,Completed,14.98,0.006666666666666667,2023-03-25 03:20:00,2023-03-25 04:40:00,,2023-03-28 20:11:00,2023-03-28 21:31:00,80.0
J985,M02,Delayed,5.66,0.9866666666666667,2023-03-25 04:00:00,2023-03-25 05:43:00,,2023-03-28 21:31:00,2023-03-28 23:14:00,103.0
J987,M02,Completed,10.87,0.013333333333333334,2023-03-25 04:20:00,2023-03-25 06:20:00,,2023-03-28 23:14:00,2023-03-29 01:14:00,120.0
J991,M02,Completed,6.33,0.0,2023-03-25 05:00:00,2023-03-25 05:36:00,,2023-03-29 01:14:00,2023-03-29 01:50:00,36.0
J996,M02,Failed,3.71,0.9866666666666667,2023-03-25 05:50:00,2023-03-25 06:40:00,,2023-03-29 01:50:00,2023-03-29 02:40:00,50.0
J999,M02,Completed,9.08,0.0,2023-03-25 06:20:00,2023-03-25 07:35:00,,2023-03-29 02:40:00,2023-03-29 03:55:00,75.0
J012,M03,Delayed,8.08,0.9866666666666667,2023-03-18 09:50:00,2023-03-18 10:18:00,,2023-03-18 09:50:00,2023-03-18 10:18:00,28.0
J013,M03,Completed,5.55,0.0,2023-03-18 10:00:00,2023-03-18 10:43:00,,2023-03-18 10:18:00,2023-03-18 11:01:00,43.0
J017,M03,Completed,9.44,0.0,2023-03-18 10:40:00,2023-03-18 12:35:00,,2023-03-18 11:01:00,2023-03-18 12:56:00,115.0
J022,M03,Delayed,4.14,1.0,2023-03-18 11:30:00,2023-03-18 12:34:00,,2023-03-18 12:56:00,2023-03-18 14:00:00,64.0
J027,M03,Failed,11.34,0.9666666666666667,2023-03-18 12:20:00,2023-03-18 13:47:00,,2023-03-18 14:00:00,2023-03-18 15:27:00,87.0
J028,M03,Completed,4.16,0.0,2023-03-18 12:30:00,2023-03-18 14:03:00,,2023-03-18 15:27:00,2023-03-18 17:00:00,93.0
J031,M03,Completed,3.21,0.0,2023-03-18 13:00:00,2023-03-18 13:37:00,,2023-03-18 17:00:00,2023-03-18 17:37:00,37.0
J032,M03,Completed,4.93,0.0,2023-03-18 13:10:00,2023-03-18 14:28:00,,2023-03-18 17:37:00,2023-03-18 18:55:00,78.0
J043,M03,Completed,4.53,0.013333333333333334,2023-03-18 15:00:00,2023-03-18 16:15:00,,2023-03-18 18:55:00,2023-03-18 20:10:00,75.0
J046,M03,Delayed,7.15,0.9933333333333333,2023-03-18 15:30:00,2023-03-18 16:00:00,,2023-03-18 20:10:00,2023-03-18 20:40:00,30.0
J065,M03,Failed,6.8,0.9666666666666667,2023-03-18 18:40:00,2023-03-18 19:03:00,,2023-03-18 20:40:00,2023-03-18 21:03:00,23.0
J066,M03,Delayed,2.09,0.9933333333333333,2023-03-18 18:50:00,2023-03-18 19:42:00,,2023-03-18 21:03:00,2023-03-18 21:55:00,52.0
J083,M03,Completed,12.15,0.006666666666666667,2023-03-18 21:40:00,2023-03-18 22:39:00,,2023-03-18 21:55:00,2023-03-18 22:54:00,59.0
J087,M03,Delayed,14.83,0.9933333333333333,2023-03-18 22:20:00,2023-03-18 23:19:00,,2023-03-18 22:54:00,2023-03-18 23:53:00,59.0
J092,M03,Failed,8.14,0.9666666666666667,2023-03-18 23:10:00,2023-03-19 00:40:00,,2023-03-18 23:53:00,2023-03-19 01:23:00,90.0
J093,M03,Delayed,9.92,1.0,2023-03-18 23:20:00,2023-03-19 00:46:00,,2023-03-19 01:23:00,2023-03-19 02:49:00,86.0
J095,M03,Completed,9.22,0.006666666666666667,2023-03-18 23:40:00,2023-03-19 01:33:00,,2023-03-19 02:49:00,2023-03-19 04:42:00,113.0
J098,M03,Completed,14.55,0.013333333333333334,2023-03-19 00:10:00,2023-03-19 01:41:00,,2023-03-19 04:42:00,2023-03-19 06:13:00,91.0
J105,M03,Completed,13.65,0.0,2023-03-19 01:20:00,2023-03-19 02:03:00,,2023-03-19 06:13:00,2023-03-19 06:56:00,43.0
J106,M03,Completed,8.8,0.0,2023-03-19 01:30:00,2023-03-19 03:17:00,,2023-03-19 06:56:00,2023-03-19 08:43:00,107.0
J134,M03,Failed,13.03,1.0,2023-03-19 06:10:00,2023-03-19 07:21:00,,2023-03-19 08:43:00,2023-03-19 09:54:00,71.0
J138,M03,Delayed,11.48,1.0,2023-03-19 06:50:00,2023-03-19 07:55:00,,2023-03-19 09:54:00,2023-03-19 10:59:00,65.0
J139,M03,Completed,4.48,0.006666666666666667,2023-03-19 07:00:00,2023-03-19 07:45:00,,2023-03-19 10:59:00,2023-03-19 11:44:00,45.0
J141,M03,Completed,6.0,0.006666666666666667,2023-03-19 07:20:00,2023-03-19 09:00:00,,2023-03-19 11:44:00,2023-03-19 13:24:00,100.0
J142,M03,Completed,3.75,0.006666666666666667,2023-03-19 07:30:00,2023-03-19 09:20:00,,2023-03-19 13:24:00,2023-03-19 15:14:00,110.0
J143,M03,Delayed,4.28,1.0,2023-03-19 07:40:00,2023-03-19 08:13:00,,2023-03-19 15:14:00,2023-03-19 15:47:00,33.0
J144,M03,Completed,6.24,0.02,2023-03-19 07:50:00,2023-03-19 08:37:00,,2023-03-19 15:47:00,2023-03-19 16:34:00,47.0
J147,M03,Delayed,11.1,0.9866666666666667,2023-03-19 08:20:00,2023-03-19 08:49:00,,2023-03-19 16:34:00,2023-03-19 17:03:00,29.0
J150,M03,Delayed,12.4,1.0,2023-03-19 08:50:00,2023-03-19 09:43:00,,2023-03-19 17:03:00,2023-03-19 17:56:00,53.0
J155,M03,Completed,9.87,0.03333333333333333,2023-03-19 09:40:00,2023-03-19 10:20:00,,2023-03-19 17:56:00,2023-03-19 18:36:00,40.0
J157,M03,Completed,8.16,0.0,2023-03-19 10:00:00,2023-03-19 10:59:00,,2023-03-19 18:36:00,2023-03-19 19:35:00,59.0
J168,M03,Delayed,12.54,0.9733333333333334,2023-03-19 11:50:00,2023-03-19 12:27:00,,2023-03-19 19:35:00,2023-03-19 20:12:00,37.0
J169,M03,Completed,7.11,0.0,2023-03-19 12:00:00,2023-03-19 12:23:00,,2023-03-19 20:12:00,2023-03-19 20:35:00,23.0
J170,M03,Completed,2.14,0.0,2023-03-19 12:10:00,2023-03-19 13:52:00,,2023-03-19 20:35:00,2023-03-19 22:17:00,102.0
J179,M03,Delayed,14.17,1.0,2023-03-19 13:40:00,2023-03-19 15:15:00,,2023-03-19 22:17:00,2023-03-19 23:52:00,95.0
J189,M03,Completed,11.6,0.006666666666666667,2023-03-19 15:20:00,2023-03-19 16:10:00,,2023-03-19 23:52:00,2023-03-20 00:42:00,50.0
J192,M03,Completed,6.93,0.02,2023-03-19 15:50:00,2023-03-19 17:30:00,,2023-03-20 00:42:00,2023-03-20 02:22:00,100.0
J194,M03,Completed,8.84,0.0,2023-03-19 16:10:00,2023-03-19 17:07:00,,2023-03-20 02:22:00,2023-03-20 03:19:00,57.0
J211,M03,Completed,8.39,0.0,2023-03-19 19:00:00,2023-03-19 19:25:00,,2023-03-20 03:19:00,2023-03-20 03:44:00,25.0
J213,M03,Failed,4.49,0.9666666666666667,2023-03-19 19:20:00,2023-03-19 20:13:00,,2023-03-20 03:44:00,2023-03-20 04:37:00,53.0
J222,M03,Failed,3.14,0.9733333333333334,2023-03-19 20:50:00,2023-03-19 22:49:00,,2023-03-20 04:37:00,2023-03-20 06:36:00,119.0
J225,M03,Completed,13.02,0.0,2023-03-19 21:20:00,2023-03-19 21:42:00,,2023-03-20 06:36:00,2023-03-20 06:58:00,22.0
J235,M03,Completed,6.94,0.013333333333333334,2023-03-19 23:00:00,2023-03-19 23:56:00,,2023-03-20 06:58:00,2023-03-20 07:54:00,56.0
J239,M03,Failed,2.79,0.9733333333333334,2023-03-19 23:40:00,2023-03-20 01:09:00,,2023-03-20 07:54:00,2023-03-20 09:23:00,89.0
J244,M03,Delayed,10.91,1.0,2023-03-20 00:30:00,2023-03-20 01:12:00,,2023-03-20 09:23:00,2023-03-20 10:05:00,42.0
J249,M03,Completed,3.71,0.0,2023-03-20 01:20:00,2023-03-20 02:27:00,,2023-03-20 10:05:00,2023-03-20 11:12:00,67.0
J259,M03,Completed,7.41,0.013333333333333334,2023-03-20 03:00:00,2023-03-20 03:24:00,,2023-03-20 11:12:00,2023-03-20 11:36:00,24.0
J275,M03,Completed,14.67,0.0,2023-03-20 05:40:00,2023-03-20 07:14:00,,2023-03-20 11:36:00,2023-03-20 13:10:00,94.0
J278,M03,Completed,14.2,0.0,2023-03-20 06:10:00,2023-03-20 07:08:00,,2023-03-20 13:10:00,2023-03-20 14:08:00,58.0
J281,M03,Completed,8.66,0.04,2023-03-20 06:40:00,2023-03-20 07:39:00,,2023-03-20 14:08:00,2023-03-20 15:07:00,59.0
J282,M03,Completed,10.21,0.0,2023-03-20 06:50:00,2023-03-20 07:20:00,,2023-03-20 15:07:00,2023-03-20 15:37:00,30.0
J291,M03,Completed,12.76,0.0,2023-03-20 08:20:00,2023-03-20 08:46:00,,2023-03-20 15:37:00,2023-03-20 16:03:00,26.0
J294,M03,Completed,6.74,0.013333333333333334,2023-03-20 08:50:00,2023-03-20 10:20:00,,2023-03-20 16:03:00,2023-03-20 17:33:00,90.0
J296,M03,Failed,13.25,1.0,2023-03-20 09:10:00,2023-03-20 10:26:00,,2023-03-20 17:33:00,2023-03-20 18:49:00,76.0
J304,M03,Completed,6.02,0.0,2023-03-20 10:30:00,2023-03-20 11:45:00,,2023-03-20 18:49:00,2023-03-20 20:04:00,75.0
J306,M03,Completed,9.46,0.006666666666666667,2023-03-20 10:50:00,2023-03-20 12:07:00,,2023-03-20 20:04:00,2023-03-20 21:21:00,77.0
J309,M03,Delayed,11.53,1.0,2023-03-20 11:20:00,2023-03-20 12:31:00,,2023-03-20 21:21:00,2023-03-20 22:32:00,71.0
J319,M03,Completed,10.48,0.006666666666666667,2023-03-20 13:00:00,2023-03-20 13:23:00,,2023-03-20 22:32:00,2023-03-20 22:55:00,23.0
J322,M03,Completed,10.42,0.0,2023-03-20 13:30:00,2023-03-20 14:50:00,,2023-03-20 22:55:00,2023-03-21 00:15:00,80.0
J325,M03,Failed,4.85,0.9733333333333334,2023-03-20 14:00:00,2023-03-20 15:52:00,,2023-03-21 00:15:00,2023-03-21 02:07:00,112.0
J339,M03,Completed,11.52,0.0,2023-03-20 16:20:00,2023-03-20 17:34:00,,2023-03-21 02:07:00,2023-03-21 03:21:00,74.0
J341,M03,Failed,13.66,0.9866666666666667,2023-03-20 16:40:00,2023-03-20 18:16:00,,2023-03-21 03:21:00,2023-03-21 04:57:00,96.0
J350,M03,Completed,10.81,0.006666666666666667,2023-03-20 18:10:00,2023-03-20 19:27:00,,2023-03-21 04:57:00,2023-03-21 06:14:00,77.0
J354,M03,Completed,13.62,0.0,2023-03-20 18:50:00,2023-03-20 19:51:00,,2023-03-21 06:14:00,2023-03-21 07:15:00,61.0
J355,M03,Completed,5.88,0.0,2023-03-20 19:00:00,2023-03-20 20:27:00,,2023-03-21 07:15:00,2023-03-21 08:42:00,87.0
J366,M03,Completed,12.4,0.0,2023-03-20 20:50:00,2023-03-20 21:37:00,,2023-03-21 08:42:00,2023-03-21 09:29:00,47.0
J368,M03,Completed,8.96,0.0,2023-03-20 21:10:00,2023-03-20 22:13:00,,2023-03-21 09:29:00,2023-03-21 10:32:00,63.0
J372,M03,Delayed,9.06,1.0,2023-03-20 21:50:00,2023-03-20 23:08:00,,2023-03-21 10:32:00,2023-03-21 11:50:00,78.0
J391,M03,Completed,4.83,0.006666666666666667,2023-03-21 01:00:00,2023-03-21 01:35:00,,2023-03-21 11:50:00,2023-03-21 12:25:00,35.0
J395,M03,Completed,13.0,0.0,2023-03-21 01:40:00,2023-03-21 02:46:00,,2023-03-21 12:25:00,2023-03-21 13:31:00,66.0
J405,M03,Completed,8.05,0.0,2023-03-21 03:20:00,2023-03-21 05:00:00,,2023-03-21 13:31:00,2023-03-21 15:11:00,100.0
J408,M03,Completed,7.62,0.006666666666666667,2023-03-21 03:50:00,2023-03-21 04:44:00,,2023-03-21 15:11:00,2023-03-21 16:05:00,54.0
J411,M03,Delayed,12.16,0.9933333333333333,2023-03-21 04:20:00,2023-03-21 05:56:00,,2023-03-21 16:05:00,2023-03-21 17:41:00,96.0
J414,M03,Delayed,2.08,0.9933333333333333,2023-03-21 04:50:00,2023-03-21 05:21:00,,2023-03-21 17:41:00,2023-03-21 18:12:00,31.0
J432,M03,Delayed,12.39,1.0,2023-03-21 07:50:00,2023-03-21 09:35:00,,2023-03-21 18:12:00,2023-03-21 19:57:00,105.0
J443,M03,Completed,12.1,0.0,2023-03-21 09:40:00,2023-03-21 11:29:00,,2023-03-21 19:57:00,2023-03-21 21:46:00,109.0
J444,M03,Completed,14.6,0.0,2023-03-21 09:50:00,2023-03-21 10:46:00,,2023-03-21 21:46:00,2023-03-21 22:42:00,56.0
J446,M03,Failed,10.68,0.9933333333333333,2023-03-21 10:10:00,2023-03-21 11:12:00,,2023-03-21 22:42:00,2023-03-21 23:44:00,62.0
J453,M03,Completed,5.09,0.006666666666666667,2023-03-21 11:20:00,2023-03-21 13:13:00,,2023-03-21 23:44:00,2023-03-22 01:37:00,113.0
J454,M03,Delayed,6.99,1.0,2023-03-21 11:30:00,2023-03-21 12:25:00,,2023-03-22 01:37:00,2023-03-22 02:32:00,55.0
J458,M03,Completed,12.73,0.013333333333333334,2023-03-21 12:10:00,2023-03-21 14:00:00,,2023-03-22 02:32:00,2023-03-22 04:22:00,110.0
J483,M03,Completed,3.04,0.0,2023-03-21 16:20:00,2023-03-21 16:53:00,,2023-03-22 04:22:00,2023-03-22 04:55:00,33.0
J485,M03,Completed,9.0,0.0,2023-03-21 16:40:00,2023-03-21 17:14:00,,2023-03-22 04:55:00,2023-03-22 05:29:00,34.0
J486,M03,Completed,8.12,0.02,2023-03-21 16:50:00,2023-03-21 17:43:00,,2023-03-22 05:29:00,2023-03-22 06:22:00,53.0
J500,M03,Failed,9.05,0.9933333333333333,2023-03-21 19:10:00,2023-03-21 19:58:00,,2023-03-22 06:22:00,2023-03-22 07:10:00,48.0
J509,M03,Completed,9.13,0.0,2023-03-21 20:40:00,2023-03-21 22:23:00,,2023-03-22 07:10:00,2023-03-22 08:53:00,103.0
J513,M03,Failed,14.65,0.9866666666666667,2023-03-21 21:20:00,2023-03-21 22:32:00,,2023-03-22 08:53:00,2023-03-22 10:05:00,72.0
J515,M03,Delayed,4.16,1.0,2023-03-21 21:40:00,2023-03-21 22:20:00,,2023-03-22 10:05:00,2023-03-22 10:45:00,40.0
J524,M03,Completed,10.68,0.0,2023-03-21 23:10:00,2023-03-22 00:12:00,,2023-03-22 10:45:00,2023-03-22 11:47:00,62.0
J528,M03,Failed,7.02,0.9733333333333334,2023-03-21 23:50:00,2023-03-22 00:18:00,,2023-03-22 11:47:00,2023-03-22 12:15:00,28.0
J532,M03,Completed,4.73,0.0,2023-03-22 00:30:00,2023-03-22 02:16:00,,2023-03-22 12:15:00,2023-03-22 14:01:00,106.0
J542,M03,Completed,13.17,0.0,2023-03-22 02:10:00,2023-03-22 02:57:00,,2023-03-22 14:01:00,2023-03-22 14:48:00,47.0
J553,M03,Completed,12.39,0.0,2023-03-22 04:00:00,2023-03-22 05:03:00,,2023-03-22 14:48:00,2023-03-22 15:51:00,63.0
J558,M03,Completed,8.89,0.0,2023-03-22 04:50:00,2023-03-22 05:46:00,,2023-03-22 15:51:00,2023-03-22 16:47:00,56.0
J568,M03,Delayed,2.47,1.0,2023-03-22 06:30:00,2023-03-22 07:44:00,,2023-03-22 16:47:00,2023-03-22 18:01:00,74.0
J570,M03,Completed,13.2,0.0,2023-03-22 06:50:00,2023-03-22 07:57:00,,2023-03-22 18:01:00,2023-03-22 19:08:00,67.0
J571,M03,Failed,8.37,0.98,2023-03-22 07:00:00,2023-03-22 08:25:00,,2023-03-22 19:08:00,2023-03-22 20:33:00,85.0
J573,M03,Failed,6.78,0.9733333333333334,2023-03-22 07:20:00,2023-03-22 08:30:00,,2023-03-22 20:33:00,2023-03-22 21:43:00,70.0
J576,M03,Completed,3.67,0.0,2023-03-22 07:50:00,2023-03-22 08:55:00,,2023-03-22 21:43:00,2023-03-22 22:48:00,65.0
J578,M03,Completed,4.29,0.0,2023-03-22 08:10:00,2023-03-22 09:34:00,,2023-03-22 22:48:00,2023-03-23 00:12:00,84.0
J579,M03,Completed,13.75,0.0,2023-03-22 08:20:00,2023-03-22 09:54:00,,2023-03-23 00:12:00,2023-03-23 01:46:00,94.0
J582,M03,Delayed,6.41,1.0,2023-03-22 08:50:00,2023-03-22 10:25:00,,2023-03-23 01:46:00,2023-03-23 03:21:00,95.0
J589,M03,Completed,11.89,0.0,2023-03-22 10:00:00,2023-03-22 10:54:00,,2023-03-23 03:21:00,2023-03-23 04:15:00,54.0
J590,M03,Completed,3.47,0.0,2023-03-22 10:10:00,2023-03-22 12:00:00,,2023-03-23 04:15:00,2023-03-23 06:05:00,110.0
J593,M03,Completed,6.22,0.0,2023-03-22 10:40:00,2023-03-22 12:07:00,,2023-03-23 06:05:00,2023-03-23 07:32:00,87.0
J603,M03,Completed,7.32,0.0,2023-03-22 12:20:00,2023-03-22 13:50:00,,2023-03-23 07:32:00,2023-03-23 09:02:00,90.0
J607,M03,Failed,13.93,0.98,2023-03-22 13:00:00,2023-03-22 14:19:00,,2023-03-23 09:02:00,2023-03-23 10:21:00,79.0
J608,M03,Failed,7.23,0.9933333333333333,2023-03-22 13:10:00,2023-03-22 15:08:00,,2023-03-23 10:21:00,2023-03-23 12:19:00,118.0
J609,M03,Failed,3.08,0.9866666666666667,2023-03-22 13:20:00,2023-03-22 14:45:00,,2023-03-23 12:19:00,2023-03-23 13:44:00,85.0
J612,M03,Failed,14.0,0.9866666666666667,2023-03-22 13:50:00,2023-03-22 15:32:00,,2023-03-23 13:44:00,2023-03-23 15:26:00,102.0
J613,M03,Completed,6.01,0.0,2023-03-22 14:00:00,2023-03-22 15:06:00,,2023-03-23 15:26:00,2023-03-23 16:32:00,66.0
J622,M03,Delayed,2.24,0.9733333333333334,2023-03-22 15:30:00,2023-03-22 17:17:00,,2023-03-23 16:32:00,2023-03-23 18:19:00,107.0
J624,M03,Completed,14.55,0.0,2023-03-22 15:50:00,2023-03-22 16:19:00,,2023-03-23 18:19:00,2023-03-23 18:48:00,29.0
J629,M03,Delayed,2.94,1.0,2023-03-22 16:40:00,2023-03-22 18:32:00,,2023-03-23 18:48:00,2023-03-23 20:40:00,112.0
J633,M03,Delayed,14.08,0.9933333333333333,2023-03-22 17:20:00,2023-03-22 18:58:00,,2023-03-23 20:40:00,2023-03-23 22:18:00,98.0
J634,M03,Completed,9.49,0.013333333333333334,2023-03-22 17:30:00,2023-03-22 18:57:00,,2023-03-23 22:18:00,2023-03-23 23:45:00,87.0
J649,M03,Delayed,2.81,1.0,2023-03-22 20:00:00,2023-03-22 20:57:00,,2023-03-23 23:45:00,2023-03-24 00:42:00,57.0
