Job_ID,Machine_ID,Job_Status,orig_Scheduled_start,orig_Scheduled_end,pred_abnormal_prob,optimized_start,optimized_end,Processing_Time,Energy_Consumption,tardiness_min
J341,M03,Failed,2023-03-20 16:40:00,2023-03-20 18:16:00,0.9866666666666667,2023-03-31 11:47:00,2023-03-31 13:23:00,96.0,13.66,15547.0
J342,M04,Failed,2023-03-20 16:50:00,2023-03-20 18:48:00,0.9466666666666667,2023-03-31 13:07:00,2023-03-31 15:05:00,118.0,5.0,15617.0
J343,M02,Completed,2023-03-20 17:00:00,2023-03-20 18:40:00,0.0,2023-04-01 07:40:00,2023-04-01 09:20:00,100.0,10.38,16720.0
J344,M01,Completed,2023-03-20 17:10:00,2023-03-20 18:44:00,0.0,2023-04-01 03:47:00,2023-04-01 05:21:00,94.0,14.98,16477.0
J345,M05,Failed,2023-03-20 17:20:00,2023-03-20 17:57:00,0.9933333333333333,2023-03-31 13:25:00,2023-03-31 14:02:00,37.0,6.03,15605.0
J346,M04,Completed,2023-03-20 17:30:00,2023-03-20 17:59:00,0.0,2023-03-31 12:38:00,2023-03-31 13:07:00,29.0,13.78,15548.0
J347,M01,Completed,2023-03-20 17:40:00,2023-03-20 18:53:00,0.0,2023-04-01 02:34:00,2023-04-01 03:47:00,73.0,14.45,16374.0
J348,M02,Completed,2023-03-20 17:50:00,2023-03-20 19:22:00,0.02666666666666667,2023-04-01 06:08:00,2023-04-01 07:40:00,92.0,8.79,16578.0
J349,M04,Completed,2023-03-20 18:00:00,2023-03-20 19:26:00,0.006666666666666667,2023-03-31 11:12:00,2023-03-31 12:38:00,86.0,10.39,15432.0
J350,M03,Completed,2023-03-20 18:10:00,2023-03-20 19:27:00,0.006666666666666667,2023-03-31 10:30:00,2023-03-31 11:47:00,77.0,10.81,15380.0
J351,M04,Completed,2023-03-20 18:20:00,2023-03-20 19:11:00,0.006666666666666667,2023-03-31 10:21:00,2023-03-31 11:12:00,51.0,9.83,15361.0
J352,M01,Completed,2023-03-20 18:30:00,2023-03-20 20:03:00,0.0,2023-04-01 01:01:00,2023-04-01 02:34:00,93.0,14.04,16231.0
J353,M02,Completed,2023-03-20 18:40:00,2023-03-20 19:16:00,0.0,2023-04-01 05:32:00,2023-04-01 06:08:00,36.0,5.98,16492.0
J354,M03,Completed,2023-03-20 18:50:00,2023-03-20 19:51:00,0.0,2023-03-31 09:29:00,2023-03-31 10:30:00,61.0,13.62,15279.0
J355,M03,Completed,2023-03-20 19:00:00,2023-03-20 20:27:00,0.0,2023-03-31 08:02:00,2023-03-31 09:29:00,87.0,5.88,15182.0
J356,M01,Completed,2023-03-20 19:10:00,2023-03-20 20:51:00,0.006666666666666667,2023-03-31 23:20:00,2023-04-01 01:01:00,101.0,10.12,16090.0
J357,M05,Completed,2023-03-20 19:20:00,2023-03-20 21:16:00,0.0,2023-03-31 11:29:00,2023-03-31 13:25:00,116.0,11.31,15369.0
J358,M01,Failed,2023-03-20 19:30:00,2023-03-20 20:36:00,0.9866666666666667,2023-03-31 22:14:00,2023-03-31 23:20:00,66.0,8.79,16004.0
J359,M04,Completed,2023-03-20 19:40:00,2023-03-20 21:10:00,0.0,2023-03-31 08:51:00,2023-03-31 10:21:00,90.0,7.96,15191.0
J360,M05,Completed,2023-03-20 19:50:00,2023-03-20 20:19:00,0.0,2023-03-31 11:00:00,2023-03-31 11:29:00,29.0,8.0,15310.0
J361,M05,Completed,2023-03-20 20:00:00,2023-03-20 21:23:00,0.006666666666666667,2023-03-31 09:37:00,2023-03-31 11:00:00,83.0,4.43,15217.0
J362,M02,Completed,2023-03-20 20:10:00,2023-03-20 21:00:00,0.013333333333333334,2023-04-01 04:42:00,2023-04-01 05:32:00,50.0,12.64,16352.0
J363,M04,Completed,2023-03-20 20:20:00,2023-03-20 22:18:00,0.006666666666666667,2023-03-31 06:53:00,2023-03-31 08:51:00,118.0,3.21,15033.0
J364,M05,Completed,2023-03-20 20:30:00,2023-03-20 22:25:00,0.006666666666666667,2023-03-31 07:42:00,2023-03-31 09:37:00,115.0,6.41,15072.0
J365,M05,Completed,2023-03-20 20:40:00,2023-03-20 22:26:00,0.0,2023-03-31 05:56:00,2023-03-31 07:42:00,106.0,9.52,14956.0
J366,M03,Completed,2023-03-20 20:50:00,2023-03-20 21:37:00,0.0,2023-03-31 07:15:00,2023-03-31 08:02:00,47.0,12.4,15025.0
J367,M05,Completed,2023-03-20 21:00:00,2023-03-20 21:38:00,0.006666666666666667,2023-03-31 05:18:00,2023-03-31 05:56:00,38.0,12.38,14898.0
J368,M03,Completed,2023-03-20 21:10:00,2023-03-20 22:13:00,0.0,2023-03-31 06:12:00,2023-03-31 07:15:00,63.0,8.96,14942.0
J369,M04,Completed,2023-03-20 21:20:00,2023-03-20 22:36:00,0.0,2023-03-31 05:37:00,2023-03-31 06:53:00,76.0,5.98,14897.0
J370,M04,Failed,2023-03-20 21:30:00,2023-03-20 22:17:00,1.0,2023-03-31 04:50:00,2023-03-31 05:37:00,47.0,14.26,14840.0
J371,M01,Completed,2023-03-20 21:40:00,2023-03-20 22:12:00,0.0,2023-03-31 21:42:00,2023-03-31 22:14:00,32.0,4.38,15842.0
J372,M03,Delayed,2023-03-20 21:50:00,2023-03-20 23:08:00,1.0,2023-03-31 04:54:00,2023-03-31 06:12:00,78.0,9.06,14824.0
J373,M05,Completed,2023-03-20 22:00:00,2023-03-20 23:35:00,0.0,2023-03-31 03:43:00,2023-03-31 05:18:00,95.0,4.05,14743.0
J374,M02,Completed,2023-03-20 22:10:00,2023-03-20 22:58:00,0.0,2023-04-01 03:54:00,2023-04-01 04:42:00,48.0,7.49,16184.0
J375,M05,Failed,2023-03-20 22:20:00,2023-03-21 00:10:00,1.0,2023-03-31 01:53:00,2023-03-31 03:43:00,110.0,12.16,14613.0
J376,M04,Completed,2023-03-20 22:30:00,2023-03-20 23:22:00,0.006666666666666667,2023-03-31 03:58:00,2023-03-31 04:50:00,52.0,13.19,14728.0
J377,M02,Completed,2023-03-20 22:40:00,2023-03-20 23:41:00,0.006666666666666667,2023-04-01 02:53:00,2023-04-01 03:54:00,61.0,6.11,16093.0
J378,M01,Failed,2023-03-20 22:50:00,2023-03-20 23:53:00,0.9933333333333333,2023-03-31 20:39:00,2023-03-31 21:42:00,63.0,4.78,15709.0
J379,M01,Completed,2023-03-20 23:00:00,2023-03-20 23:47:00,0.006666666666666667,2023-03-31 19:52:00,2023-03-31 20:39:00,47.0,5.13,15652.0
J380,M02,Completed,2023-03-20 23:10:00,2023-03-20 23:56:00,0.0,2023-04-01 02:07:00,2023-04-01 02:53:00,46.0,4.7,16017.0
J381,M01,Completed,2023-03-20 23:20:00,2023-03-21 00:49:00,0.0,2023-03-31 18:23:00,2023-03-31 19:52:00,89.0,7.85,15543.0
J382,M04,Completed,2023-03-20 23:30:00,2023-03-21 00:42:00,0.0,2023-03-31 02:46:00,2023-03-31 03:58:00,72.0,14.49,14596.0
J383,M01,Delayed,2023-03-20 23:40:00,2023-03-21 00:45:00,0.9866666666666667,2023-03-31 17:18:00,2023-03-31 18:23:00,65.0,3.68,15458.0
J384,M01,Completed,2023-03-20 23:50:00,2023-03-21 00:40:00,0.0,2023-03-31 16:28:00,2023-03-31 17:18:00,50.0,11.62,15398.0
J385,M02,Completed,2023-03-21 00:00:00,2023-03-21 00:59:00,0.0,2023-04-01 01:08:00,2023-04-01 02:07:00,59.0,3.65,15908.0
J386,M05,Completed,2023-03-21 00:10:00,2023-03-21 01:23:00,0.0,2023-03-31 00:40:00,2023-03-31 01:53:00,73.0,5.47,14430.0
J387,M01,Completed,2023-03-21 00:20:00,2023-03-21 01:02:00,0.0,2023-03-31 15:46:00,2023-03-31 16:28:00,42.0,4.47,15326.0
J388,M05,Completed,2023-03-21 00:30:00,2023-03-21 00:54:00,0.013333333333333334,2023-03-31 00:16:00,2023-03-31 00:40:00,24.0,11.46,14386.0
J389,M01,Completed,2023-03-21 00:40:00,2023-03-21 01:51:00,0.0,2023-03-31 14:35:00,2023-03-31 15:46:00,71.0,9.02,15235.0
J390,M04,Delayed,2023-03-21 00:50:00,2023-03-21 02:06:00,1.0,2023-03-31 01:30:00,2023-03-31 02:46:00,76.0,11.35,14440.0
J391,M03,Completed,2023-03-21 01:00:00,2023-03-21 01:35:00,0.006666666666666667,2023-03-31 04:19:00,2023-03-31 04:54:00,35.0,4.83,14599.0
J392,M01,Completed,2023-03-21 01:10:00,2023-03-21 02:46:00,0.006666666666666667,2023-03-31 12:59:00,2023-03-31 14:35:00,96.0,10.86,15109.0
J393,M01,Completed,2023-03-21 01:20:00,2023-03-21 02:29:00,0.006666666666666667,2023-03-31 11:50:00,2023-03-31 12:59:00,69.0,2.09,15030.0
J394,M02,Completed,2023-03-21 01:30:00,2023-03-21 02:44:00,0.0,2023-03-31 23:54:00,2023-04-01 01:08:00,74.0,10.7,15744.0
J395,M03,Completed,2023-03-21 01:40:00,2023-03-21 02:46:00,0.0,2023-03-31 03:13:00,2023-03-31 04:19:00,66.0,13.0,14493.0
J396,M02,Completed,2023-03-21 01:50:00,2023-03-21 02:57:00,0.006666666666666667,2023-03-31 22:47:00,2023-03-31 23:54:00,67.0,6.88,15657.0
J397,M05,Failed,2023-03-21 02:00:00,2023-03-21 02:23:00,0.9466666666666667,2023-03-30 23:53:00,2023-03-31 00:16:00,23.0,8.52,14273.0
J398,M01,Completed,2023-03-21 02:10:00,2023-03-21 03:32:00,0.0,2023-03-31 10:28:00,2023-03-31 11:50:00,82.0,13.87,14898.0
J399,M05,Completed,2023-03-21 02:20:00,2023-03-21 03:40:00,0.0,2023-03-30 22:33:00,2023-03-30 23:53:00,80.0,12.18,14173.0
J400,M02,Delayed,2023-03-21 02:30:00,2023-03-21 02:54:00,0.9933333333333333,2023-03-31 22:23:00,2023-03-31 22:47:00,24.0,2.23,15593.0
J401,M04,Failed,2023-03-21 02:40:00,2023-03-21 03:29:00,0.98,2023-03-31 00:41:00,2023-03-31 01:30:00,49.0,8.1,14281.0
J402,M04,Completed,2023-03-21 02:50:00,2023-03-21 04:43:00,0.006666666666666667,2023-03-30 22:48:00,2023-03-31 00:41:00,113.0,10.78,14158.0
J403,M05,Completed,2023-03-21 03:00:00,2023-03-21 04:53:00,0.006666666666666667,2023-03-30 20:40:00,2023-03-30 22:33:00,113.0,11.6,14020.0
J404,M01,Delayed,2023-03-21 03:10:00,2023-03-21 04:39:00,0.9933333333333333,2023-03-31 08:59:00,2023-03-31 10:28:00,89.0,11.11,14749.0
J405,M03,Completed,2023-03-21 03:20:00,2023-03-21 05:00:00,0.0,2023-03-31 01:33:00,2023-03-31 03:13:00,100.0,8.05,14293.0
J406,M02,Completed,2023-03-21 03:30:00,2023-03-21 04:57:00,0.0,2023-03-31 20:56:00,2023-03-31 22:23:00,87.0,3.5,15446.0
J407,M02,Delayed,2023-03-21 03:40:00,2023-03-21 05:40:00,0.9933333333333333,2023-03-31 18:56:00,2023-03-31 20:56:00,120.0,11.91,15316.0
J408,M03,Completed,2023-03-21 03:50:00,2023-03-21 04:44:00,0.006666666666666667,2023-03-31 00:39:00,2023-03-31 01:33:00,54.0,7.62,14209.0
J409,M05,Delayed,2023-03-21 04:00:00,2023-03-21 04:31:00,0.9933333333333333,2023-03-30 20:09:00,2023-03-30 20:40:00,31.0,12.64,13929.0
J410,M05,Completed,2023-03-21 04:10:00,2023-03-21 05:43:00,0.0,2023-03-30 18:36:00,2023-03-30 20:09:00,93.0,2.77,13826.0
J411,M03,Delayed,2023-03-21 04:20:00,2023-03-21 05:56:00,0.9933333333333333,2023-03-30 23:03:00,2023-03-31 00:39:00,96.0,12.16,14083.0
J412,M01,Delayed,2023-03-21 04:30:00,2023-03-21 05:16:00,1.0,2023-03-31 08:13:00,2023-03-31 08:59:00,46.0,2.94,14623.0
J413,M04,Completed,2023-03-21 04:40:00,2023-03-21 05:02:00,0.006666666666666667,2023-03-30 22:26:00,2023-03-30 22:48:00,22.0,4.23,14026.0
J414,M03,Delayed,2023-03-21 04:50:00,2023-03-21 05:21:00,0.9933333333333333,2023-03-30 22:32:00,2023-03-30 23:03:00,31.0,2.08,14022.0
J415,M02,Delayed,2023-03-21 05:00:00,2023-03-21 05:33:00,1.0,2023-03-31 18:23:00,2023-03-31 18:56:00,33.0,7.35,15203.0
J416,M01,Completed,2023-03-21 05:10:00,2023-03-21 06:57:00,0.0,2023-03-31 06:26:00,2023-03-31 08:13:00,107.0,11.97,14476.0
J417,M01,Failed,2023-03-21 05:20:00,2023-03-21 06:10:00,0.9933333333333333,2023-03-31 05:36:00,2023-03-31 06:26:00,50.0,6.94,14416.0
J418,M04,Completed,2023-03-21 05:30:00,2023-03-21 06:10:00,0.0,2023-03-30 21:46:00,2023-03-30 22:26:00,40.0,8.17,13936.0
J419,M05,Completed,2023-03-21 05:40:00,2023-03-21 06:23:00,0.0,2023-03-30 17:53:00,2023-03-30 18:36:00,43.0,13.53,13693.0
J420,M02,Completed,2023-03-21 05:50:00,2023-03-21 07:45:00,0.0,2023-03-31 16:28:00,2023-03-31 18:23:00,115.0,12.24,15038.0
J421,M02,Completed,2023-03-21 06:00:00,2023-03-21 07:36:00,0.0,2023-03-31 14:52:00,2023-03-31 16:28:00,96.0,9.69,14932.0
J422,M01,Completed,2023-03-21 06:10:00,2023-03-21 08:09:00,0.02,2023-03-31 03:37:00,2023-03-31 05:36:00,119.0,6.31,14247.0
J423,M05,Delayed,2023-03-21 06:20:00,2023-03-21 08:05:00,0.9933333333333333,2023-03-30 16:08:00,2023-03-30 17:53:00,105.0,12.92,13548.0
J424,M01,Failed,2023-03-21 06:30:00,2023-03-21 07:34:00,1.0,2023-03-31 02:33:00,2023-03-31 03:37:00,64.0,8.93,14163.0
J425,M02,Delayed,2023-03-21 06:40:00,2023-03-21 08:30:00,1.0,2023-03-31 13:02:00,2023-03-31 14:52:00,110.0,10.48,14782.0
J426,M05,Delayed,2023-03-21 06:50:00,2023-03-21 08:04:00,1.0,2023-03-30 14:54:00,2023-03-30 16:08:00,74.0,7.11,13444.0
J427,M05,Completed,2023-03-21 07:00:00,2023-03-21 08:04:00,0.0,2023-03-30 13:50:00,2023-03-30 14:54:00,64.0,10.25,13370.0
J428,M05,Completed,2023-03-21 07:10:00,2023-03-21 07:47:00,0.0,2023-03-30 13:13:00,2023-03-30 13:50:00,37.0,11.13,13323.0
J429,M01,Completed,2023-03-21 07:20:00,2023-03-21 08:20:00,0.0,2023-03-31 01:33:00,2023-03-31 02:33:00,60.0,13.16,14053.0
J430,M05,Completed,2023-03-21 07:30:00,2023-03-21 08:14:00,0.013333333333333334,2023-03-30 12:29:00,2023-03-30 13:13:00,44.0,12.69,13259.0
J431,M01,Completed,2023-03-21 07:40:00,2023-03-21 08:28:00,0.006666666666666667,2023-03-31 00:45:00,2023-03-31 01:33:00,48.0,2.15,13985.0
J432,M03,Delayed,2023-03-21 07:50:00,2023-03-21 09:35:00,1.0,2023-03-30 20:47:00,2023-03-30 22:32:00,105.0,12.39,13737.0
J433,M04,Completed,2023-03-21 08:00:00,2023-03-21 08:46:00,0.0,2023-03-30 21:00:00,2023-03-30 21:46:00,46.0,9.54,13740.0
J434,M05,Completed,2023-03-21 08:10:00,2023-03-21 09:37:00,0.0,2023-03-30 11:02:00,2023-03-30 12:29:00,87.0,14.22,13132.0
J435,M02,Completed,2023-03-21 08:20:00,2023-03-21 09:11:00,0.0,2023-03-31 12:11:00,2023-03-31 13:02:00,51.0,4.84,14631.0
J436,M04,Delayed,2023-03-21 08:30:00,2023-03-21 09:29:00,0.9933333333333333,2023-03-30 20:01:00,2023-03-30 21:00:00,59.0,3.27,13651.0
J437,M05,Completed,2023-03-21 08:40:00,2023-03-21 09:37:00,0.0,2023-03-30 10:05:00,2023-03-30 11:02:00,57.0,11.57,13045.0
J438,M04,Delayed,2023-03-21 08:50:00,2023-03-21 10:39:00,0.98,2023-03-30 18:12:00,2023-03-30 20:01:00,109.0,14.03,13522.0
J439,M02,Delayed,2023-03-21 09:00:00,2023-03-21 10:55:00,0.9933333333333333,2023-03-31 10:16:00,2023-03-31 12:11:00,115.0,7.11,14476.0
J440,M04,Completed,2023-03-21 09:10:00,2023-03-21 10:48:00,0.0,2023-03-30 16:34:00,2023-03-30 18:12:00,98.0,2.65,13404.0
J441,M04,Failed,2023-03-21 09:20:00,2023-03-21 10:22:00,0.9933333333333333,2023-03-30 15:32:00,2023-03-30 16:34:00,62.0,4.8,13332.0
J442,M05,Completed,2023-03-21 09:30:00,2023-03-21 11:07:00,0.0,2023-03-30 08:28:00,2023-03-30 10:05:00,97.0,3.62,12898.0
J443,M03,Completed,2023-03-21 09:40:00,2023-03-21 11:29:00,0.0,2023-03-30 18:58:00,2023-03-30 20:47:00,109.0,12.1,13518.0
J444,M03,Completed,2023-03-21 09:50:00,2023-03-21 10:46:00,0.0,2023-03-30 18:02:00,2023-03-30 18:58:00,56.0,14.6,13452.0
J445,M04,Completed,2023-03-21 10:00:00,2023-03-21 10:56:00,0.0,2023-03-30 14:36:00,2023-03-30 15:32:00,56.0,5.06,13236.0
J446,M03,Failed,2023-03-21 10:10:00,2023-03-21 11:12:00,0.9933333333333333,2023-03-30 17:00:00,2023-03-30 18:02:00,62.0,10.68,13370.0
J447,M01,Completed,2023-03-21 10:20:00,2023-03-21 11:33:00,0.0,2023-03-30 23:32:00,2023-03-31 00:45:00,73.0,3.13,13752.0
J448,M05,Completed,2023-03-21 10:30:00,2023-03-21 11:24:00,0.0,2023-03-30 07:34:00,2023-03-30 08:28:00,54.0,12.99,12784.0
J449,M01,Completed,2023-03-21 10:40:00,2023-03-21 12:38:00,0.0,2023-03-30 21:34:00,2023-03-30 23:32:00,118.0,3.42,13614.0
J450,M05,Delayed,2023-03-21 10:50:00,2023-03-21 12:25:00,1.0,2023-03-30 05:59:00,2023-03-30 07:34:00,95.0,4.55,12669.0
J451,M01,Delayed,2023-03-21 11:00:00,2023-03-21 12:49:00,0.9933333333333333,2023-03-30 19:45:00,2023-03-30 21:34:00,109.0,9.01,13485.0
J452,M02,Completed,2023-03-21 11:10:00,2023-03-21 13:00:00,0.006666666666666667,2023-03-31 08:26:00,2023-03-31 10:16:00,110.0,7.81,14236.0
J453,M03,Completed,2023-03-21 11:20:00,2023-03-21 13:13:00,0.006666666666666667,2023-03-30 15:07:00,2023-03-30 17:00:00,113.0,5.09,13187.0
J454,M03,Delayed,2023-03-21 11:30:00,2023-03-21 12:25:00,1.0,2023-03-30 14:12:00,2023-03-30 15:07:00,55.0,6.99,13122.0
J455,M01,Completed,2023-03-21 11:40:00,2023-03-21 13:27:00,0.02,2023-03-30 17:58:00,2023-03-30 19:45:00,107.0,2.35,13338.0
J456,M05,Delayed,2023-03-21 11:50:00,2023-03-21 13:05:00,1.0,2023-03-30 04:44:00,2023-03-30 05:59:00,75.0,7.59,12534.0
J457,M02,Delayed,2023-03-21 12:00:00,2023-03-21 13:41:00,0.9933333333333333,2023-03-31 06:45:00,2023-03-31 08:26:00,101.0,14.23,14085.0
J458,M03,Completed,2023-03-21 12:10:00,2023-03-21 14:00:00,0.013333333333333334,2023-03-30 12:22:00,2023-03-30 14:12:00,110.0,12.73,12972.0
J459,M02,Completed,2023-03-21 12:20:00,2023-03-21 13:53:00,0.0,2023-03-31 05:12:00,2023-03-31 06:45:00,93.0,10.61,13972.0
J460,M04,Completed,2023-03-21 12:30:00,2023-03-21 14:15:00,0.0,2023-03-30 12:51:00,2023-03-30 14:36:00,105.0,4.74,12981.0
J461,M02,Completed,2023-03-21 12:40:00,2023-03-21 13:30:00,0.006666666666666667,2023-03-31 04:22:00,2023-03-31 05:12:00,50.0,9.95,13902.0
J462,M05,Delayed,2023-03-21 12:50:00,2023-03-21 13:36:00,1.0,2023-03-30 03:58:00,2023-03-30 04:44:00,46.0,7.51,12428.0
J463,M02,Completed,2023-03-21 13:00:00,2023-03-21 13:28:00,0.006666666666666667,2023-03-31 03:54:00,2023-03-31 04:22:00,28.0,13.03,13854.0
J464,M02,Completed,2023-03-21 13:10:00,2023-03-21 14:42:00,0.006666666666666667,2023-03-31 02:22:00,2023-03-31 03:54:00,92.0,2.84,13752.0
J465,M01,Failed,2023-03-21 13:20:00,2023-03-21 13:48:00,0.98,2023-03-30 17:30:00,2023-03-30 17:58:00,28.0,2.46,13210.0
J466,M01,Completed,2023-03-21 13:30:00,2023-03-21 13:51:00,0.0,2023-03-30 17:09:00,2023-03-30 17:30:00,21.0,11.49,13179.0
J467,M01,Completed,2023-03-21 13:40:00,2023-03-21 14:17:00,0.0,2023-03-30 16:32:00,2023-03-30 17:09:00,37.0,10.63,13132.0
J468,M05,Completed,2023-03-21 13:50:00,2023-03-21 14:32:00,0.0,2023-03-30 03:16:00,2023-03-30 03:58:00,42.0,9.42,12326.0
J469,M04,Completed,2023-03-21 14:00:00,2023-03-21 15:59:00,0.0,2023-03-30 10:52:00,2023-03-30 12:51:00,119.0,9.17,12772.0
J470,M05,Completed,2023-03-21 14:10:00,2023-03-21 15:06:00,0.0,2023-03-30 02:20:00,2023-03-30 03:16:00,56.0,11.98,12250.0
J471,M01,Completed,2023-03-21 14:20:00,2023-03-21 14:42:00,0.013333333333333334,2023-03-30 16:10:00,2023-03-30 16:32:00,22.0,2.3,13070.0
J472,M02,Completed,2023-03-21 14:30:00,2023-03-21 15:49:00,0.0,2023-03-31 01:03:00,2023-03-31 02:22:00,79.0,7.54,13593.0
J473,M04,Completed,2023-03-21 14:40:00,2023-03-21 16:00:00,0.013333333333333334,2023-03-30 09:32:00,2023-03-30 10:52:00,80.0,12.21,12652.0
J474,M04,Delayed,2023-03-21 14:50:00,2023-03-21 15:42:00,1.0,2023-03-30 08:40:00,2023-03-30 09:32:00,52.0,5.65,12590.0
J475,M01,Completed,2023-03-21 15:00:00,2023-03-21 16:46:00,0.013333333333333334,2023-03-30 14:24:00,2023-03-30 16:10:00,106.0,8.41,12924.0
J476,M02,Completed,2023-03-21 15:10:00,2023-03-21 16:33:00,0.0,2023-03-30 23:40:00,2023-03-31 01:03:00,83.0,4.14,13470.0
J477,M01,Completed,2023-03-21 15:20:00,2023-03-21 15:55:00,0.006666666666666667,2023-03-30 13:49:00,2023-03-30 14:24:00,35.0,14.52,12869.0
J478,M05,Delayed,2023-03-21 15:30:00,2023-03-21 16:04:00,1.0,2023-03-30 01:46:00,2023-03-30 02:20:00,34.0,7.69,12136.0
J479,M02,Completed,2023-03-21 15:40:00,2023-03-21 16:46:00,0.0,2023-03-30 22:34:00,2023-03-30 23:40:00,66.0,3.68,13374.0
J480,M01,Completed,2023-03-21 15:50:00,2023-03-21 16:44:00,0.0,2023-03-30 12:55:00,2023-03-30 13:49:00,54.0,5.21,12785.0
J481,M01,Delayed,2023-03-21 16:00:00,2023-03-21 16:38:00,0.9933333333333333,2023-03-30 12:17:00,2023-03-30 12:55:00,38.0,8.81,12737.0
J482,M02,Completed,2023-03-21 16:10:00,2023-03-21 17:23:00,0.0,2023-03-30 21:21:00,2023-03-30 22:34:00,73.0,5.99,13271.0
J483,M03,Completed,2023-03-21 16:20:00,2023-03-21 16:53:00,0.0,2023-03-30 11:49:00,2023-03-30 12:22:00,33.0,3.04,12689.0
J484,M04,Completed,2023-03-21 16:30:00,2023-03-21 18:21:00,0.006666666666666667,2023-03-30 06:49:00,2023-03-30 08:40:00,111.0,6.81,12379.0
J485,M03,Completed,2023-03-21 16:40:00,2023-03-21 17:14:00,0.0,2023-03-30 11:15:00,2023-03-30 11:49:00,34.0,9.0,12635.0
J486,M03,Completed,2023-03-21 16:50:00,2023-03-21 17:43:00,0.02,2023-03-30 10:22:00,2023-03-30 11:15:00,53.0,8.12,12572.0
J487,M01,Delayed,2023-03-21 17:00:00,2023-03-21 18:40:00,1.0,2023-03-30 10:37:00,2023-03-30 12:17:00,100.0,9.22,12577.0
J488,M05,Completed,2023-03-21 17:10:00,2023-03-21 18:45:00,0.006666666666666667,2023-03-30 00:11:00,2023-03-30 01:46:00,95.0,5.58,11941.0
J489,M04,Completed,2023-03-21 17:20:00,2023-03-21 17:57:00,0.0,2023-03-30 06:12:00,2023-03-30 06:49:00,37.0,4.17,12292.0
J490,M05,Completed,2023-03-21 17:30:00,2023-03-21 18:51:00,0.006666666666666667,2023-03-29 22:50:00,2023-03-30 00:11:00,81.0,5.42,11840.0
J491,M01,Completed,2023-03-21 17:40:00,2023-03-21 18:16:00,0.0,2023-03-30 10:01:00,2023-03-30 10:37:00,36.0,13.87,12501.0
J492,M04,Completed,2023-03-21 17:50:00,2023-03-21 18:55:00,0.0,2023-03-30 05:07:00,2023-03-30 06:12:00,65.0,5.53,12197.0
J493,M02,Completed,2023-03-21 18:00:00,2023-03-21 19:40:00,0.013333333333333334,2023-03-30 19:41:00,2023-03-30 21:21:00,100.0,9.82,13061.0
J494,M05,Delayed,2023-03-21 18:10:00,2023-03-21 19:21:00,1.0,2023-03-29 21:39:00,2023-03-29 22:50:00,71.0,6.85,11729.0
J495,M01,Completed,2023-03-21 18:20:00,2023-03-21 19:04:00,0.0,2023-03-30 09:17:00,2023-03-30 10:01:00,44.0,6.16,12417.0
J496,M04,Failed,2023-03-21 18:30:00,2023-03-21 19:08:00,0.9733333333333334,2023-03-30 04:29:00,2023-03-30 05:07:00,38.0,8.37,12119.0
J497,M01,Completed,2023-03-21 18:40:00,2023-03-21 19:03:00,0.006666666666666667,2023-03-30 08:54:00,2023-03-30 09:17:00,23.0,10.07,12374.0
J498,M01,Completed,2023-03-21 18:50:00,2023-03-21 20:27:00,0.0,2023-03-30 07:17:00,2023-03-30 08:54:00,97.0,8.17,12267.0
J499,M05,Completed,2023-03-21 19:00:00,2023-03-21 20:09:00,0.0,2023-03-29 20:30:00,2023-03-29 21:39:00,69.0,8.55,11610.0
J500,M03,Failed,2023-03-21 19:10:00,2023-03-21 19:58:00,0.9933333333333333,2023-03-30 09:34:00,2023-03-30 10:22:00,48.0,9.05,12384.0
J501,M02,Completed,2023-03-21 19:20:00,2023-03-21 20:08:00,0.0,2023-03-30 18:53:00,2023-03-30 19:41:00,48.0,6.1,12933.0
J502,M05,Delayed,2023-03-21 19:30:00,2023-03-21 21:01:00,1.0,2023-03-29 18:59:00,2023-03-29 20:30:00,91.0,10.83,11489.0
J503,M01,Completed,2023-03-21 19:40:00,2023-03-21 21:10:00,0.0,2023-03-30 05:47:00,2023-03-30 07:17:00,90.0,14.29,12127.0
J504,M01,Delayed,2023-03-21 19:50:00,2023-03-21 21:11:00,1.0,2023-03-30 04:26:00,2023-03-30 05:47:00,81.0,13.88,12036.0
J505,M02,Completed,2023-03-21 20:00:00,2023-03-21 21:14:00,0.0,2023-03-30 17:39:00,2023-03-30 18:53:00,74.0,13.58,12819.0
J506,M05,Completed,2023-03-21 20:10:00,2023-03-21 22:07:00,0.013333333333333334,2023-03-29 17:02:00,2023-03-29 18:59:00,117.0,8.99,11332.0
J507,M01,Delayed,2023-03-21 20:20:00,2023-03-21 20:42:00,0.9733333333333334,2023-03-30 04:04:00,2023-03-30 04:26:00,22.0,14.51,11984.0
J508,M04,Delayed,2023-03-21 20:30:00,2023-03-21 21:47:00,1.0,2023-03-30 03:12:00,2023-03-30 04:29:00,77.0,6.72,11922.0
J509,M03,Completed,2023-03-21 20:40:00,2023-03-21 22:23:00,0.0,2023-03-30 07:51:00,2023-03-30 09:34:00,103.0,9.13,12191.0
J510,M01,Failed,2023-03-21 20:50:00,2023-03-21 21:51:00,0.9933333333333333,2023-03-30 03:03:00,2023-03-30 04:04:00,61.0,14.14,11893.0
J511,M02,Completed,2023-03-21 21:00:00,2023-03-21 22:14:00,0.006666666666666667,2023-03-30 16:25:00,2023-03-30 17:39:00,74.0,9.07,12685.0
